user_id,sentiment_analysis,posted,item_id,recommend
76561198044018636,0,2014,208090,True
76561198044018636,0,2013,440,True
Ilikesalad,1,2015,214490,True
Ilikesalad,1,2014,250320,True
Ilikesalad,1,2015,236390,True
Ilikesalad,1,2014,6020,True
Ilikesalad,1,2014,227700,True
Ilikesalad,1,2014,218620,False
PUGSAREPRO,2,2014,244850,True
PUGSAREPRO,2,2014,253710,False
PUGSAREPRO,2,2013,214950,True
fusefinal,1,2014,8190,True
76561198044027872,1,2015,313120,False
76561198044027872,1,2015,299360,False
76561198044027872,1,2014,259080,False
76561198044034973,1,2014,570,True
Weet_Bix_Kid_97,2,2014,440,True
jtman12345678,1,2014,304930,True
EL_BARTO92,2,2015,550,True
76561198044092869,2,2014,8870,True
carlosbala,1,2015,4000,True
76561198044116529,1,2014,4580,True
76561198044120483,1,2015,244850,True
76561198044120483,1,2014,235400,False
76561198044120483,1,2013,206190,True
76561198044120483,1,2013,113400,True
76561198044120483,1,2012,200210,True
76561198044120483,1,2012,108800,True
76561198044128695,1,2014,440,True
impulsivityy,1,2014,252490,True
76561198044136381,1,2013,252490,True
miniondemarco,2,2013,20,False
miniondemarco,2,2014,221640,True
Sir_Scmoofie,2,2014,241930,True
76561198044143456,1,2015,307690,True
Beeplmao,1,2014,13600,True
Beeplmao,1,2014,252490,True
Beeplmao,1,2013,209060,True
Beeplmao,1,2014,206440,True
Beeplmao,1,2013,8870,True
Beeplmao,1,2013,7670,True
Beeplmao,1,2014,201810,True
Beeplmao,1,2012,17570,True
Beeplmao,1,2015,42910,True
magicoluan,2,2013,440,True
MoaRGaYbACoNStRiPs,2,2013,550,True
NateTheSquid,1,2015,211820,True
whostoledandan,2,2015,730,True
christopherlane,1,2013,221910,False
Gotcharrr,0,2014,263280,True
Gotcharrr,0,2014,67370,True
Gotcharrr,0,2014,224600,True
Gotcharrr,0,2014,247730,True
Gotcharrr,0,2014,49520,True
Gotcharrr,0,2014,230410,True
Jem93,1,2012,440,True
76561198044272190,1,2013,221910,True
76561198044272190,1,2013,108800,True
76561198044272190,1,2012,620,True
76561198044276877,1,2014,730,True
DDelay,1,2015,244850,True
ThereInTheTrees,2,2013,340,True
ThereInTheTrees,2,2013,4000,True
achthenuts,1,2011,440,True
76561198044351737,2,2014,730,True
mynamej3ff,1,2013,202970,True
mynamej3ff,1,2012,1840,True
rebarb,1,2012,570,True
Namey5,2,2014,233450,True
Namey5,2,2014,233740,True
Namey5,2,2014,221100,True
Namey5,2,2015,20500,True
Namey5,2,2014,13570,True
Namey5,2,2014,9480,True
Vextraaa,0,2013,4000,True
76561198044386834,1,2014,24960,True
gamesdead,2,2014,730,True
xxrileyyzz,2,2014,440,True
xxrileyyzz,2,2015,298240,True
xxrileyyzz,2,2015,227940,True
xxrileyyzz,2,2014,10180,True
xxrileyyzz,2,2014,55370,True
bigboogaloo,0,2014,4000,True
bigboogaloo,0,2014,304930,True
glitchsteal,1,2014,22330,True
glitchsteal,1,2015,339280,True
glitchsteal,1,2013,209870,True
Bestsonaau,1,2015,303210,True
76561198044448809,1,2015,287700,True
voorzaat,1,2014,38600,True
76561198044456214,1,2015,440,True
76561198044485625,1,2014,4000,True
meekaplier,1,2014,207140,True
meekaplier,1,2015,211260,True
meekaplier,1,2015,232430,True
meekaplier,1,2015,327410,True
uprisingreaperx,0,2014,208090,True
uprisingreaperx,0,2013,224540,True
uprisingreaperx,0,2013,244870,True
uprisingreaperx,0,2013,241600,True
uprisingreaperx,0,2013,238280,True
davyblue92,1,2014,440,True
MrDeath681,2,2013,244850,True
Nightxlash,2,2014,230410,True
76561198044574089,1,2015,236390,True
76561198044574089,1,2014,4000,True
76561198044578205,0,2014,236510,True
Kiwianim,1,2013,218230,True
76561198044593988,1,2015,261640,True
76561198044602692,1,2015,310370,True
76561198044603144,1,2012,440,True
76561198044618156,1,2015,302830,True
ElvisDetonandos,1,2015,253980,True
ElvisDetonandos,1,2015,271590,True
ElvisDetonandos,1,2014,440,True
ForcedMeMees,1,2014,211820,True
ForcedMeMees,1,2015,311210,False
76561198044634932,1,2015,730,True
alpal88,1,2015,234190,True
alpal88,1,2015,417860,True
alpal88,1,2015,223470,True
alpal88,1,2014,218620,True
kotorlord44,1,2013,205100,True
kotorlord44,1,2014,232790,True
GhostMusic,1,2015,49520,True
GhostMusic,1,2015,317400,True
GhostMusic,1,2015,224760,True
76561198044688378,1,2013,250500,True
76561198044688378,1,2012,41500,True
76561198044716809,1,2014,218620,True
76561198044716809,1,2015,311210,False
76561198044716809,1,2015,242860,True
76561198044716809,1,2014,269050,True
76561198044716809,1,2011,105600,True
76561198044722565,2,2014,242680,True
stirfru,0,2015,730,True
morpheusimhotep,1,2012,40930,True
damotaur,1,2014,250600,True
damotaur,1,2013,72850,True
76561198044815084,1,2014,4000,True
76561198044815084,1,2015,391540,True
SoenBR,1,2014,630,True
SoenBR,1,2014,440,True
PredatoryStarfish,2,2013,34900,True
Mikkyb,1,2013,49520,True
76561198044873127,1,2013,39140,True
76561198044890018,1,2014,49520,True
76561198044934299,1,2013,17470,True
MrCalvino,1,2014,252490,True
76561198044944581,1,2015,251570,False
mitch8ham,2,2014,218620,True
mitch8ham,2,2015,227940,True
mitch8ham,2,2014,108600,True
mitch8ham,2,2013,42160,True
mitch8ham,2,2013,219640,True
TheUltimateFilipino,1,2015,383980,True
Nuewman,2,2013,240,True
76561198044989220,2,2014,204360,True
ziqan,1,2015,248820,True
76561198045002205,2,2015,15620,True
76561198045002205,2,2013,6060,True
YepItsTiho,2,2015,113400,True
YepItsTiho,2,2014,21690,True
Adam201028,1,2014,236370,True
Adam201028,1,2014,221910,True
Adam201028,1,2013,51100,True
76561198045070923,2,2012,35450,True
76561198045070923,2,2014,265630,True
76561198045070923,2,2012,2600,True
76561198045070923,2,2011,240,True
theprettybunch,1,2014,113020,True
theprettybunch,1,2014,47890,True
76561198045080203,1,2015,570,True
76561198045080203,1,2015,262550,True
unlessitsafarm,2,2014,208090,True
76561198045086352,1,2014,231060,True
M16Vampire,1,2015,330830,True
Tyrranis,1,2012,1250,True
Tyrranis,1,2012,91900,True
Tyrranis,1,2011,55150,True
NocturnalKnight2,1,2014,239030,True
76561198045161688,1,2015,236090,True
pootmakingdispenser,2,2012,440,True
whenthegeeseattacks,2,2014,570,True
76561198045222792,0,2014,221100,True
76561198045222792,0,2014,262150,True
76561198045222792,0,2014,214190,True
76561198045222792,0,2014,227160,True
76561198045222792,0,2014,204880,True
76561198045222792,0,2014,234160,True
76561198045222792,0,2014,244850,True
strayadard,2,2012,105600,True
76561198045266632,1,2014,304930,True
nerds4lyfe,2,2014,319510,True
nerds4lyfe,2,2015,248170,True
nerds4lyfe,2,2014,332800,True
nerds4lyfe,2,2014,265930,True
76561198045296161,1,2015,12140,True
pavelkadots,1,2015,50300,True
pavelkadots,1,2014,241930,True
pavelkadots,1,2014,570,True
Teenrouge,2,2015,329950,True
76561198045316180,2,2013,4000,True
76561198045316180,2,2015,346010,True
76561198045316180,2,2014,209080,True
76561198045316180,2,2013,9350,True
76561198045323634,0,2014,99900,True
thisismygifturl,1,2014,218680,True
76561198045351949,0,2015,227940,True
76561198045351949,0,2014,440,True
76561198045373498,1,2014,235600,True
76561198045377236,2,2015,346110,True
76561198045377236,2,2013,211820,True
bentommy,1,2014,290080,True
bentommy,1,2014,221100,False
monkeyseemonkeydoo,2,2014,48700,True
monkeyseemonkeydoo,2,2014,321300,True
KillerThriller,2,2014,233130,True
KillerThriller,2,2013,6860,True
KillerThriller,2,2014,253710,False
KillerThriller,2,2013,200710,True
coztenza,1,2015,72850,False
coztenza,1,2015,271590,False
coztenza,1,2015,730,True
mr_j_ghostly,1,2014,204100,True
mr_j_ghostly,1,2015,48000,True
76561198045470177,0,2015,104700,False
76561198045477018,0,2015,315880,False
alacpt,2,2014,221100,True
alacpt,2,2014,8870,True
Bongbee,1,2014,278080,True
76561198045542486,2,2013,7670,True
76561198045547769,2,2014,227180,True
76561198045565399,1,2013,440,True
Jellyman93,1,2014,220200,True
Widzialny,1,2014,203770,True
Slipzpers,1,2014,238460,True
76561198045627858,1,2015,440,True
76561198045632922,2,2014,43160,True
76561198045633274,1,2014,304930,True
76561198045638432,1,2015,253710,True
76561198045638432,1,2015,310560,True
76561198045638432,1,2014,263280,True
KrimzonTA,1,2015,35140,True
oio20199,1,2013,220,True
oio20199,1,2013,250580,False
CdogAu,1,2015,730,True
76561198045708291,2,2014,234190,True
ej600,0,2014,291480,True
ej600,0,2014,570,True
StayMad,1,2015,390670,True
killersam5215,0,2015,440,True
killersam5215,0,2015,730,True
kswk,2,2015,570,True
kswk,2,2015,730,True
kswk,2,2015,8930,True
kswk,2,2012,440,True
ZiReach,1,2015,8870,True
ZiReach,1,2014,4000,True
ZiReach,1,2013,200710,True
bigboygeorge,2,2014,230410,True
DerpyAssassin,1,2014,212800,True
DerpyAssassin,1,2014,203160,True
DerpyAssassin,1,2014,98200,True
76561198045816839,1,2015,221100,True
Clankrocks,0,2015,12210,True
Clankrocks,0,2015,261030,True
ppusssy,1,2015,570,False
ppusssy,1,2013,224260,False
76561198045834194,2,2014,206210,True
76561198045838636,2,2015,730,True
Trythion,2,2014,211820,True
76561198045877315,2,2015,105600,True
picworthe,0,2015,391540,True
picworthe,0,2015,319630,True
picworthe,0,2014,730,True
picworthe,0,2015,250900,True
picworthe,0,2015,25000,True
picworthe,0,2015,339800,True
picworthe,0,2014,49520,True
picworthe,0,2014,39000,True
picworthe,0,2014,72850,True
76561198045891077,1,2015,237930,True
76561198045895742,1,2014,22380,True
malekii999,1,2014,212680,True
randomnumbers217,2,2013,8930,True
76561198045948210,2,2014,236390,True
WeTheGods,2,2013,221100,True
76561198045959168,2,2014,252490,True
76561198045971049,1,2014,265930,True
jiskastla,1,2014,440,True
bullmastiffs,1,2014,107410,True
76561198046000848,1,2013,250420,True
76561198046000848,1,2014,304930,True
76561198046002444,2,2014,212680,True
76561198046002444,2,2014,219150,True
76561198046002444,2,2014,24200,True
76561198046002444,2,2013,261030,True
76561198046002444,2,2013,211820,True
76561198046002444,2,2013,218230,True
ProfChadington,1,2014,440,True
HadleighGreen,2,2014,99900,True
HadleighGreen,2,2014,241540,True
HadleighGreen,2,2015,211420,True
timetotossthediceagain,1,2014,282440,True
MisterSkellington,2,2014,219990,True
MisterSkellington,2,2015,211420,True
MisterSkellington,2,2015,72850,True
MisterSkellington,2,2015,105600,True
76561198046021047,2,2014,440,True
CAIDENROX,0,2015,110800,True
CAIDENROX,0,2015,373180,True
CAIDENROX,0,2014,218620,True
CAIDENROX,0,2014,219640,True
76561198046024745,2,2014,265210,True
76561198046045570,1,2013,220200,True
OBCyborg,2,2014,24790,True
OBCyborg,2,2015,235460,True
OBCyborg,2,2014,49540,False
OBCyborg,2,2014,287450,True
OBCyborg,2,2014,620,True
76561198046049932,2,2014,440,True
76561198046066175,1,2013,221100,True
76561198046089580,1,2015,2700,True
justin1011,2,2014,207140,True
justin1011,2,2014,8930,True
justin1011,2,2014,210870,True
justin1011,2,2014,265630,True
76561198046095748,0,2015,570,False
psssssssssssssssssssh,1,2015,105600,True
76561198046114151,2,2014,209870,True
76561198046114151,2,2014,218230,True
chloepetersen,2,2014,730,True
76561198046128346,1,2013,211820,True
de_edwardo,2,2014,105600,True
Schlongbergsachs,2,2014,72850,True
Schlongbergsachs,2,2014,440,True
Schlongbergsachs,2,2014,252490,True
90s_cars,2,2014,227300,True
90s_cars,2,2014,4000,True
subwooper,1,2014,208090,True
subwooper,1,2014,570,True
76561198046211301,2,2014,250320,True
76561198046211301,2,2014,49520,True
76561198046211301,2,2014,48700,True
sparid,2,2014,49520,True
navman360,1,2014,4000,True
navman360,1,2014,36620,False
Ranger772,2,2014,244850,True
76561198046339462,1,2013,211820,True
76561198046339462,1,2015,250900,True
76561198046353635,1,2014,222900,True
maxwellstime,1,2013,620,True
camnaldergames,2,2015,39000,True
76561198046360299,1,2015,1250,True
76561198046396625,2,2013,440,True
warung,1,2014,570,True
warung,1,2014,245550,True
76561198046426932,2,2014,230410,True
76561198046427260,1,2014,440,True
76561198046431048,1,2015,334230,True
slightlybetterthanjesus,1,2014,570,True
kaboomgames,1,2013,211820,True
76561198046474248,2,2014,49520,True
76561198046474248,2,2013,730,True
76561198046474248,2,2014,99900,False
76561198046474248,2,2015,109400,False
76561198046474248,2,2015,3590,True
76561198046474248,2,2015,204360,True
rexmatical,1,2015,211420,True
rexmatical,1,2015,323470,True
rexmatical,1,2014,223710,True
rexmatical,1,2014,221640,True
rexmatical,1,2013,105600,True
rexmatical,1,2013,4000,True
rexmatical,1,2013,440,True
WishForNight,1,2015,273350,True
WishForNight,1,2015,261570,True
WishForNight,1,2015,440,True
76561198046477340,1,2014,221640,True
trollviper,1,2013,1250,True
mrkerfuffle,0,2014,252490,True
76561198046508287,2,2014,17080,True
76561198046508397,2,2013,440,True
76561198046508397,2,2013,240,True
76561198046510669,1,2015,269210,True
76561198046546837,1,2013,34330,True
76561198046546837,1,2013,10500,True
76561198046546837,1,2013,34030,True
76561198046546837,1,2013,214950,True
beepboopbop,1,2015,351640,True
beepboopbop,1,2015,105600,True
76561198046582634,2,2015,226700,True
76561198046582634,2,2014,220700,True
76561198046582634,2,2015,344820,False
76561198046582634,2,2015,27940,False
76561198046612873,1,2014,211820,True
76561198046612873,1,2013,440,True
76561198046614897,1,2013,9900,True
DatWombat,1,2015,6060,True
DjPTTR,1,2015,730,True
DjPTTR,1,2014,107410,True
DjPTTR,1,2012,8980,True
76561198046668535,1,2014,221100,False
76561198046713163,0,2015,387970,False
strangemoose,1,2015,236430,True
manbeastAD,2,2013,236390,True
76561198046730416,0,2015,200210,False
76561198046730416,0,2014,730,True
KingPahn,1,2013,238320,True
Brensarinn_,1,2014,550,False
liambull,1,2014,220,True
liambull,1,2013,21690,True
76561198046804443,2,2014,730,True
chapechap,2,2015,319630,True
76561198046813617,1,2015,227700,True
76561198046813617,1,2013,620,True
76561198046813617,1,2014,400,True
76561198046815037,2,2015,105600,True
76561198046818156,1,2014,4920,True
76561198046818156,1,2013,218620,True
76561198046818156,1,2013,206420,True
GetyourMedz,2,2014,211820,True
GetyourMedz,2,2013,232050,False
GetyourMedz,2,2014,730,True
GetyourMedz,2,2013,440,True
76561198046825758,2,2015,440,True
76561198046825758,2,2015,200210,True
paojdsflkasjfda,1,2015,213670,True
76561198046834503,1,2014,22300,True
BRexona,1,2014,252490,True
BRexona,1,2015,209650,False
BRexona,1,2014,243470,True
BRexona,1,2015,311210,True
_gary_the_snail,1,2015,730,True
_gary_the_snail,1,2014,206190,True
76561198046856087,1,2014,221100,True
76561198046856087,1,2014,49520,True
76561198046856125,0,2014,211820,True
DequanBeatz,1,2014,570,False
rangerftw,2,2014,304930,True
killer9458,2,2012,440,True
76561198046912687,1,2014,113200,True
DaJames,1,2014,247910,True
Sabatonic,1,2015,252950,True
Sabatonic,1,2015,346010,True
Sabatonic,1,2015,730,True
Yunzz,2,2013,730,True
jellyblobofdoom,1,2014,268420,True
bizarregamingspike,2,2014,203140,True
Sum1_Else,1,2014,730,True
Sum1_Else,1,2011,4000,True
jimbylad,1,2011,240,True
spidermanhoodies4sale,1,2015,296470,True
spidermanhoodies4sale,1,2015,259380,True
spidermanhoodies4sale,1,2015,218620,True
Josefuuu,1,2013,440,True
garyyy__,2,2014,49520,True
ZYZZ__,1,2014,570,True
coolarj1st,2,2014,570,True
greenie1995,2,2013,220,True
greenie1995,2,2012,218230,True
Cropmy5,1,2013,212680,True
76561198047204024,1,2013,200510,True
spartanwarrior662,1,2015,730,True
Blaziiken,1,2014,230410,True
Blaziiken,1,2012,570,True
JolteonBro,1,2012,400,True
76561198047241469,0,2014,304930,True
FancyPantal00ns,1,2014,304930,True
FancyPantal00ns,1,2013,219640,True
wazzawazza80profile,1,2015,313010,False
fulldroid,1,2014,304930,True
fulldroid,1,2014,252490,True
76561198047272446,1,2013,440,True
76561198047307338,1,2014,204300,True
76561198047307338,1,2014,200210,True
Rellikthekiller,0,2015,12750,False
76561198047316836,2,2014,227300,True
TuakyGuy,1,2014,570,True
TuakyGuy,1,2014,34330,True
76561198047324655,2,2014,218620,True
gunfightgamer,1,2014,72850,True
gunfightgamer,1,2013,9480,True
gunfightgamer,1,2015,105600,True
Ized1,2,2014,730,True
vietskies,1,2014,313740,True
TheRainbowCow,2,2014,730,True
clivepalrner,1,2015,47870,True
klortar,1,2012,440,True
76561198047485108,1,2015,71340,True
76561198047485108,1,2014,250760,True
76561198047491592,1,2014,42160,True
76561198047491592,1,2014,42910,True
76561198047491592,1,2014,214950,True
76561198047491592,1,2014,231430,True
76561198047491592,1,2013,22380,True
76561198047491592,1,2013,550,True
76561198047522949,1,2014,57300,True
browy,1,2015,319630,True
Deflaborator,1,2013,221100,True
Astrona,1,2015,206440,True
Astrona,1,2015,388090,True
Astrona,1,2015,357480,True
Astrona,1,2013,620,True
76561198047586862,1,2014,304930,True
76561198047593692,1,2015,730,True
76561198047593692,1,2015,240,True
Spawn_Killer,2,2014,21690,True
Kruximity,2,2014,253030,True
Bonk_Boy,0,2012,440,True
Bonk_Boy,0,2015,72850,True
76561198047625991,2,2014,730,True
someoneonly,1,2015,203160,True
76561198047638481,1,2014,72850,True
LukePypo,2,2015,242050,False
76561198047646126,1,2014,570,True
biggestscrublordoce,1,2014,440,True
76561198047666453,2,2014,245280,True
76561198047679159,1,2014,242860,True
76561198047679159,1,2014,15320,True
76561198047679159,1,2015,203770,True
76561198047679159,1,2015,360940,True
76561198047679159,1,2014,214950,True
76561198047679159,1,2014,251170,True
76561198047679159,1,2015,35450,True
tskate,1,2015,13230,True
tskate,1,2015,304930,True
tskate,1,2015,412140,True
76561198047692497,0,2014,45750,True
76561198047692497,0,2015,205950,True
76561198047692497,0,2014,311340,True
76561198047692497,0,2013,218230,True
76561198047693993,0,2015,223470,True
76561198047693993,0,2015,730,True
76561198047693993,0,2014,217140,True
76561198047694111,1,2015,264710,True
76561198047694111,1,2014,220200,True
76561198047694111,1,2014,211820,True
76561198047694111,1,2015,220240,False
Pup2,1,2014,730,True
76561198047704110,2,2014,730,True
76561198047704110,2,2015,218130,False
76561198047704110,2,2014,4000,False
76561198047720580,2,2014,200210,True
76561198047720580,2,2014,99900,True
76561198047747981,1,2015,730,True
76561198047747981,1,2015,252950,True
76561198047772662,1,2015,730,True
76561198047814645,2,2014,218620,True
76561198047823418,1,2014,440,True
awesomenoobpwns,2,2011,440,True
76561198047861593,0,2014,72850,True
76561198047968422,1,2015,440,True
v_E1iTe,2,2013,211820,True
v_E1iTe,2,2015,730,True
v_E1iTe,2,2015,252950,True
76561198047991989,2,2015,730,True
hughloscher,2,2014,18110,True
76561198048016956,2,2014,248170,True
76561198048016956,2,2013,72850,True
76561198048016956,2,2013,32800,True
76561198048016956,2,2013,41740,True
76561198048016956,2,2013,38400,True
76561198048016956,2,2013,225260,True
76561198048018550,2,2014,730,True
76561198048026368,1,2014,440,False
76561198048062725,2,2014,4000,True
youdienow,2,2015,334040,True
youdienow,2,2012,440,True
76561198048119581,2,2014,8930,True
76561198048121021,1,2015,340610,True
76561198048121441,1,2013,4000,True
76561198048130107,1,2015,417860,True
76561198048134668,2,2014,105450,True
vDevyy,1,2014,242860,True
TheJaguar8,2,2015,730,True
76561198048184625,1,2015,215100,True
76561198048184625,1,2015,440,True
07846813956825,1,2015,218620,False
07846813956825,1,2014,252490,False
AceCSGO,0,2015,240,True
AceCSGO,0,2013,730,True
AceCSGO,0,2012,209870,True
AceCSGO,0,2012,440,True
76561198048240622,1,2014,47410,True
76561198048240622,1,2014,302380,True
76561198048240622,1,2014,113200,True
harambeoohhhhhharambe,1,2015,730,True
erraformer,0,2013,206420,True
76561198048292871,1,2015,440,True
AH_Rablah17,2,2014,730,True
76561198048309884,1,2014,241560,True
76561198048315303,2,2015,570,True
76561198048334813,2,2015,271590,True
76561198048334813,2,2015,287340,True
76561198048334813,2,2014,107410,True
76561198048350991,0,2015,730,True
76561198048350991,0,2015,299740,True
76561198048350991,0,2015,218620,True
76561198048350991,0,2015,203290,False
76561198048357969,2,2014,221640,True
MurderTimeFunTime,1,2013,202170,True
pingy_,0,2015,307780,False
RawwwwZz,2,2012,4000,True
76561198048416962,0,2014,730,True
76561198048424818,1,2015,440,True
Jordanmuss,2,2015,359320,True
Jordanmuss,2,2013,227680,True
Jordanmuss,2,2014,262120,False
Jordanmuss,2,2015,301520,True
76561198048435361,1,2015,377160,True
76561198048435361,1,2014,260230,True
76561198048435361,1,2014,256290,True
76561198048437384,2,2014,202970,True
76561198048437384,2,2014,251570,False
cjdevine8807,1,2015,346900,True
76561198048459138,2,2013,440,True
76561198048459138,2,2014,233250,True
76561198048459138,2,2014,265930,True
76561198048495843,2,2014,218620,True
76561198048495843,2,2014,304930,True
76561198048499169,1,2015,297810,False
76561198048499169,1,2014,208090,True
76561198048499169,1,2014,239220,True
76561198048506749,2,2012,204360,True
76561198048506749,2,2015,295110,True
76561198048506749,2,2015,253710,True
76561198048506749,2,2015,253430,True
76561198048506749,2,2015,376870,True
76561198048506749,2,2015,285900,True
76561198048506749,2,2014,211820,True
76561198048506749,2,2014,224580,True
4i20swagyolo69,0,2014,1250,True
4i20swagyolo69,0,2015,113200,True
4i20swagyolo69,0,2014,220,True
4i20swagyolo69,0,2011,4000,True
76561198048529546,1,2014,730,True
turtle234,1,2014,48240,True
76561198048591384,1,2014,200210,True
76561198048591384,1,2013,218230,True
76561198048650648,2,2013,570,True
76561198048691489,1,2015,201870,True
76561198048691905,2,2015,211820,True
smartikools,1,2014,208090,True
FronzillaAU,1,2013,38830,True
76561198048703180,1,2015,15620,False
76561198048713880,1,2015,242860,True
alvincso,1,2014,730,True
76561198048749210,2,2014,271290,True
StoicWilly,1,2014,730,True
StoicWilly,1,2014,4920,True
StoicWilly,1,2012,550,True
StoicWilly,1,2012,8190,True
76561198048794398,1,2015,203290,True
lilslavyboy,0,2014,730,True
lilslavyboy,0,2014,35720,True
lilslavyboy,0,2014,201790,True
lilslavyboy,0,2014,212680,True
lilslavyboy,0,2014,200710,True
lilslavyboy,0,2015,107100,True
lilslavyboy,0,2015,32400,True
peanutBACON,1,2014,252490,True
darrylcheng,1,2015,440,True
darrylcheng,1,2015,251870,True
darrylcheng,1,2015,4000,True
darrylcheng,1,2014,201570,True
darrylcheng,1,2014,67370,True
darrylcheng,1,2014,63380,True
76561198048824676,1,2014,241540,True
Spasticmario,2,2015,418340,True
Spasticmario,2,2013,280,True
Spasticmario,2,2013,70,True
jackedowns8,2,2013,259080,True
ikickarse1,1,2012,620,True
76561198048909927,2,2014,440,True
76561198048912103,1,2015,322330,True
Pastor_Of_Muppets_91,2,2013,108710,True
Spooky_Scary,1,2014,730,True
Spooky_Scary,1,2014,219640,True
76561198048927477,2,2014,34330,True
76561198048930835,1,2015,296490,True
76561198048939542,2,2015,292030,True
dudushang,1,2014,221100,True
Yunarukmi,1,2015,4000,True
Yunarukmi,1,2015,570,True
Yunarukmi,1,2015,227940,True
Yunarukmi,1,2014,206210,False
Yunarukmi,1,2014,440,True
76561198049041002,0,2013,8930,True
code10009,1,2013,47890,True
code10009,1,2015,282350,True
code10009,1,2015,295110,False
code10009,1,2014,237870,True
mindlessraperanger,2,2013,8870,True
Bocow,2,2013,219640,True
76561198049124217,2,2014,249950,True
76561198049124217,2,2014,252490,True
76561198049124217,2,2013,65800,True
76561198049124217,2,2013,48720,True
76561198049128644,1,2013,218230,True
76561198049129193,2,2014,252490,True
76561198049129193,2,2013,440,True
lowestcarbonbasedlifeformontaree,1,2014,730,True
76561198049130969,1,2014,247730,False
76561198049130969,1,2015,4580,True
76561198049141588,1,2013,200210,True
76561198049200793,1,2014,270170,True
sweetlilbunbun,1,2013,218060,True
76561198049209070,2,2014,8870,True
76561198049209070,2,2014,11450,True
76561198049209070,2,2014,327410,True
76561198049209070,2,2014,206440,True
76561198049209070,2,2014,252490,True
SJGordan,1,2012,6860,True
caionav,1,2012,8980,True
krizaya,1,2014,48700,True
76561198049320969,2,2015,327890,True
sikkentm98,1,2014,221100,False
76561198049322372,2,2015,226320,True
76561198049322372,2,2014,550,True
Resigning_Bow_The_Penguin_God,1,2015,211420,True
Resigning_Bow_The_Penguin_God,1,2015,241540,True
Resigning_Bow_The_Penguin_God,1,2014,243870,True
Resigning_Bow_The_Penguin_God,1,2013,230410,True
phetdekde,0,2014,730,False
phetdekde,0,2014,230410,True
soadyer,0,2015,205950,True
jakeybabe,1,2014,113200,True
jakeybabe,1,2015,250900,True
jakeybabe,1,2015,363970,True
jakeybabe,1,2015,286100,True
jakeybabe,1,2015,208090,False
76561198049373345,0,2013,570,True
76561198049392366,1,2014,274190,True
fuckenkevin,2,2015,24240,False
fuckenkevin,2,2014,730,True
fuckenkevin,2,2014,10180,True
cybersmash,2,2015,301520,True
cybersmash,2,2014,104700,True
cybersmash,2,2014,226320,True
cybersmash,2,2014,440,True
76561198049427761,2,2015,105600,True
76561198049427761,2,2014,248820,True
76561198049427761,2,2015,391540,True
76561198049427761,2,2015,65300,True
76561198049429171,0,2015,730,False
cheesesandvich64,1,2012,113200,True
hyperwes,2,2014,49470,True
hyperwes,2,2014,440,True
hyperwes,2,2014,8930,True
hyperwes,2,2014,4000,True
hyperwes,2,2013,45760,True
76561198049458838,2,2014,620,True
SuperScoops_,2,2014,264380,True
76561198049521478,1,2015,390670,True
76561198049521478,1,2013,91310,True
Gidsquid,1,2013,550,True
DeviouslyDeviant,1,2014,39000,True
76561198049578952,2,2014,219740,True
2608739,1,2013,730,True
2608739,1,2013,570,True
cwizpeh,1,2014,252490,True
76561198049623576,2,2014,304930,True
seiuchi,1,2015,277520,True
seiuchi,1,2015,244850,True
76561198049662892,1,2014,202090,False
76561198049662892,1,2014,250180,True
76561198049665282,1,2015,730,True
76561198049685127,1,2014,440,True
76561198049685127,1,2014,299460,False
76561198049685127,1,2014,304930,True
23434454365463446754546576e45646,1,2014,208090,True
76561198049709492,0,2014,49520,True
accforsale12,1,2014,730,True
ur_a_Douchenozzle,2,2014,230410,True
76561198049752064,1,2014,204450,True
76561198049752064,1,2015,245170,True
Rickson123,2,2015,356070,True
Rickson123,2,2015,63380,True
James_2711,1,2014,218620,True
agsfgdikmcfhjcttz,1,2014,200210,True
jaydanred,0,2015,10090,True
jaydanred,0,2013,4000,True
R4TGOD,1,2014,570,True
ashcanoy,1,2013,224760,True
76561198049805620,1,2013,570,False
76561198049813970,2,2015,222880,True
euphoria72,2,2011,570,True
Nvidia1999,1,2015,730,True
76561198049861640,2,2013,440,True
TheMidgetNinja,1,2014,48000,True
lefunnymememan,1,2014,218620,False
lefunnymememan,1,2014,204100,True
llewi38,1,2014,252490,True
76561198049918506,1,2014,225260,True
bhSBM,2,2015,730,True
bhSBM,2,2015,304930,True
bhSBM,2,2015,200210,True
76561198049927042,2,2014,242760,True
76561198049927042,2,2014,48700,True
76561198049927042,2,2013,221100,True
76561198049927042,2,2013,33930,True
76561198049927042,2,2014,236370,False
76561198049927042,2,2014,244850,False
76561198049927042,2,2014,252330,False
76561198049927258,0,2011,105600,True
76561198049951905,2,2014,72850,True
FakeTaxiServicesAU,1,2015,333930,False
Zoombacronic,1,2013,223470,True
Zoombacronic,1,2014,10180,True
Zoombacronic,1,2014,49520,True
DarylxD,1,2013,440,True
76561198049966344,2,2014,105600,True
nodotsallowed,1,2013,570,True
OnionCum,1,2015,240380,False
Yosche,1,2014,251170,False
Yosche,1,2015,273350,False
Yosche,1,2014,43160,True
Yosche,1,2014,265930,False
Yosche,1,2014,249630,True
joeynn,1,2014,730,True
KevenIsagaycunt,0,2015,236390,True
KevenIsagaycunt,0,2013,224600,True
76561198050012972,1,2014,218230,True
76561198050045403,1,2014,550,True
